t,fl_shoulder_qdes,fl_shoulder_q,fl_shoulder_qd,fl_shoulder_kp,fl_shoulder_kd,fl_shoulder_iqsp,fl_shoulder_iqmeas,fl_shoulder_tauest,fl_shoulder_vbus,fl_shoulder_ibus,fl_hip_qdes,fl_hip_q,fl_hip_qd,fl_hip_kp,fl_hip_kd,fl_hip_iqsp,fl_hip_iqmeas,fl_hip_tauest,fl_hip_vbus,fl_hip_ibus,fl_knee_qdes,fl_knee_q,fl_knee_qd,fl_knee_kp,fl_knee_kd,fl_knee_iqsp,fl_knee_iqmeas,fl_knee_tauest,fl_knee_vbus,fl_knee_ibus,fr_shoulder_qdes,fr_shoulder_q,fr_shoulder_qd,fr_shoulder_kp,fr_shoulder_kd,fr_shoulder_iqsp,fr_shoulder_iqmeas,fr_shoulder_tauest,fr_shoulder_vbus,fr_shoulder_ibus,fr_hip_qdes,fr_hip_q,fr_hip_qd,fr_hip_kp,fr_hip_kd,fr_hip_iqsp,fr_hip_iqmeas,fr_hip_tauest,fr_hip_vbus,fr_hip_ibus,fr_knee_qdes,fr_knee_q,fr_knee_qd,fr_knee_kp,fr_knee_kd,fr_knee_iqsp,fr_knee_iqmeas,fr_knee_tauest,fr_knee_vbus,fr_knee_ibus,rl_shoulder_qdes,rl_shoulder_q,rl_shoulder_qd,rl_shoulder_kp,rl_shoulder_kd,rl_shoulder_iqsp,rl_shoulder_iqmeas,rl_shoulder_tauest,rl_shoulder_vbus,rl_shoulder_ibus,rl_hip_qdes,rl_hip_q,rl_hip_qd,rl_hip_kp,rl_hip_kd,rl_hip_iqsp,rl_hip_iqmeas,rl_hip_tauest,rl_hip_vbus,rl_hip_ibus,rl_knee_qdes,rl_knee_q,rl_knee_qd,rl_knee_kp,rl_knee_kd,rl_knee_iqsp,rl_knee_iqmeas,rl_knee_tauest,rl_knee_vbus,rl_knee_ibus,rr_shoulder_qdes,rr_shoulder_q,rr_shoulder_qd,rr_shoulder_kp,rr_shoulder_kd,rr_shoulder_iqsp,rr_shoulder_iqmeas,rr_shoulder_tauest,rr_shoulder_vbus,rr_shoulder_ibus,rr_hip_qdes,rr_hip_q,rr_hip_qd,rr_hip_kp,rr_hip_kd,rr_hip_iqsp,rr_hip_iqmeas,rr_hip_tauest,rr_hip_vbus,rr_hip_ibus,rr_knee_qdes,rr_knee_q,rr_knee_qd,rr_knee_kp,rr_knee_kd,rr_knee_iqsp,rr_knee_iqmeas,rr_knee_tauest,rr_knee_vbus,rr_knee_ibus
2.6200,0.1175,0.0967,0.0000,20.00,0.500,-0.640,-0.660,-0.037,23.67,0.01,0.7141,0.6867,-0.1019,20.00,0.500,0.864,0.712,0.050,23.57,0.02,1.3708,1.2902,-0.0240,20.00,0.500,-2.687,-3.282,-0.175,23.46,0.09,0.0716,0.0501,-0.0285,20.00,0.500,-0.755,-0.981,-0.018,23.76,0.01,1.0833,1.0496,-0.0225,20.00,0.500,-1.158,-1.154,-0.096,23.67,0.03,1.0874,1.0218,-0.0150,20.00,0.500,2.086,1.895,0.156,23.51,0.09,0.0999,0.0786,-0.0015,20.00,0.500,-0.741,-0.755,-0.056,23.68,0.01,0.7780,0.7434,-0.0045,20.00,0.500,1.085,1.121,0.084,23.56,0.03,1.2616,1.2207,0.0090,20.00,0.500,-1.371,-1.456,-0.110,23.38,0.04,0.1041,0.0751,-0.0150,20.00,0.500,0.904,0.874,0.086,23.60,0.02,0.7823,0.7625,0.0105,20.00,0.500,-0.695,-0.363,-0.065,23.54,0.01,1.3850,1.3289,0.0449,20.00,0.500,1.757,1.538,0.122,23.37,0.07
2.6300,0.1175,0.0966,0.0120,20.00,0.500,-0.640,-0.660,-0.037,23.67,0.01,0.7141,0.6871,0.0180,20.00,0.500,0.864,0.712,0.050,23.57,0.02,1.3708,1.2902,-0.0165,20.00,0.500,-2.687,-3.282,-0.175,23.46,0.09,0.0716,0.0502,-0.0000,20.00,0.500,-0.755,-0.981,-0.018,23.76,0.01,1.0833,1.0496,-0.0195,20.00,0.500,-1.158,-1.154,-0.096,23.67,0.03,1.0874,1.0218,-0.0075,20.00,0.500,2.086,1.895,0.156,23.51,0.09,0.0999,0.0786,0.0030,20.00,0.500,-0.741,-0.755,-0.056,23.68,0.01,0.7780,0.7435,0.0000,20.00,0.500,1.085,1.121,0.084,23.56,0.03,1.2616,1.2208,0.0060,20.00,0.500,-1.371,-1.456,-0.110,23.38,0.04,0.1041,0.0752,-0.0075,20.00,0.500,0.904,0.874,0.086,23.60,0.02,0.7823,0.7625,0.0135,20.00,0.500,-0.695,-0.363,-0.065,23.54,0.01,1.3850,1.3287,-0.0315,20.00,0.500,1.757,1.538,0.122,23.37,0.07
2.6400,0.1175,0.0965,-0.0105,20.00,0.500,-0.640,-0.660,-0.037,23.67,0.01,0.7141,0.6874,0.0554,20.00,0.500,0.864,0.712,0.050,23.57,0.02,1.3708,1.2902,0.0045,20.00,0.500,-2.687,-3.282,-0.175,23.46,0.09,0.0716,0.0503,0.0285,20.00,0.500,-0.755,-0.981,-0.018,23.76,0.01,1.0833,1.0497,-0.0090,20.00,0.500,-1.158,-1.154,-0.096,23.67,0.03,1.0874,1.0218,-0.0285,20.00,0.500,2.086,1.895,0.156,23.51,0.09,0.0999,0.0785,-0.0060,20.00,0.500,-0.741,-0.755,-0.056,23.68,0.01,0.7780,0.7434,-0.0045,20.00,0.500,1.085,1.121,0.084,23.56,0.03,1.2616,1.2208,0.0015,20.00,0.500,-1.371,-1.456,-0.110,23.38,0.04,0.1041,0.0752,0.0060,20.00,0.500,0.904,0.874,0.086,23.60,0.02,0.7823,0.7625,0.0030,20.00,0.500,-0.695,-0.363,-0.065,23.54,0.01,1.3850,1.3289,0.0150,20.00,0.500,1.757,1.538,0.122,23.37,0.07
2.6500,0.1175,0.0966,-0.0225,20.00,0.500,-0.640,-0.660,-0.037,23.67,0.01,0.7141,0.6869,0.0015,20.00,0.500,0.864,0.712,0.050,23.57,0.02,1.3708,1.2903,0.0225,20.00,0.500,-2.687,-3.282,-0.175,23.46,0.09,0.0716,0.0501,-0.0210,20.00,0.500,-0.755,-0.981,-0.018,23.76,0.01,1.0833,1.0497,-0.0030,20.00,0.500,-1.158,-1.154,-0.096,23.67,0.03,1.0874,1.0222,0.0404,20.00,0.500,2.086,1.895,0.156,23.51,0.09,0.0999,0.0785,-0.0060,20.00,0.500,-0.741,-0.755,-0.056,23.68,0.01,0.7780,0.7434,-0.0030,20.00,0.500,1.085,1.121,0.084,23.56,0.03,1.2616,1.2207,-0.0000,20.00,0.500,-1.371,-1.456,-0.110,23.38,0.04,0.1041,0.0753,0.0120,20.00,0.500,0.904,0.874,0.086,23.60,0.02,0.7823,0.7624,-0.0045,20.00,0.500,-0.695,-0.363,-0.065,23.54,0.01,1.3850,1.3288,0.0090,20.00,0.500,1.757,1.538,0.122,23.37,0.07
2.6600,0.1175,0.0969,0.0255,20.00,0.500,-0.664,-0.518,-0.028,23.67,0.01,0.7141,0.6868,-0.0569,20.00,0.500,0.855,0.441,0.060,23.58,0.02,1.3708,1.2903,0.0180,20.00,0.500,-2.648,-3.134,-0.188,23.47,0.08,0.0716,0.0502,0.0060,20.00,0.500,-0.724,-0.956,-0.075,23.74,0.00,1.0833,1.0497,0.0060,20.00,0.500,-1.133,-1.167,-0.086,23.67,0.03,1.0874,1.0221,0.0060,20.00,0.500,2.101,2.313,0.175,23.52,0.08,0.0999,0.0786,0.0060,20.00,0.500,-0.724,-0.559,-0.055,23.67,0.01,0.7780,0.7435,-0.0030,20.00,0.500,1.097,1.128,0.079,23.56,0.03,1.2616,1.2208,-0.0015,20.00,0.500,-1.371,-1.361,-0.106,23.39,0.04,0.1041,0.0754,0.0210,20.00,0.500,0.880,1.033,0.103,23.60,0.02,0.7823,0.7624,0.0060,20.00,0.500,-0.676,-0.785,-0.062,23.54,0.01,1.3850,1.3288,-0.0060,20.00,0.500,1.802,1.903,0.135,23.37,0.07
2.6700,0.1175,0.0969,0.0255,20.00,0.500,-0.664,-0.518,-0.028,23.67,0.01,0.7141,0.6876,0.0674,20.00,0.500,0.855,0.441,0.060,23.58,0.02,1.3708,1.2900,-0.0330,20.00,0.500,-2.648,-3.134,-0.188,23.47,0.08,0.0716,0.0502,-0.0090,20.00,0.500,-0.724,-0.956,-0.075,23.74,0.00,1.0833,1.0497,0.0030,20.00,0.500,-1.133,-1.167,-0.086,23.67,0.03,1.0874,1.0221,0.0090,20.00,0.500,2.101,2.313,0.175,23.52,0.08,0.0999,0.0785,0.0015,20.00,0.500,-0.724,-0.559,-0.055,23.67,0.01,0.7780,0.7434,-0.0150,20.00,0.500,1.097,1.128,0.079,23.56,0.03,1.2616,1.2208,0.0075,20.00,0.500,-1.371,-1.361,-0.106,23.39,0.04,0.1041,0.0754,0.0075,20.00,0.500,0.880,1.033,0.103,23.60,0.02,0.7823,0.7625,-0.0105,20.00,0.500,-0.676,-0.785,-0.062,23.54,0.01,1.3850,1.3288,-0.0030,20.00,0.500,1.802,1.903,0.135,23.37,0.07
2.6800,0.1175,0.0966,-0.0240,20.00,0.500,-0.664,-0.518,-0.028,23.67,0.01,0.7141,0.6870,0.0120,20.00,0.500,0.855,0.441,0.060,23.58,0.02,1.3708,1.2902,-0.0210,20.00,0.500,-2.648,-3.134,-0.188,23.47,0.08,0.0716,0.0501,0.0135,20.00,0.500,-0.724,-0.956,-0.075,23.74,0.00,1.0833,1.0497,0.0015,20.00,0.500,-1.133,-1.167,-0.086,23.67,0.03,1.0874,1.0221,-0.0225,20.00,0.500,2.101,2.313,0.175,23.52,0.08,0.0999,0.0785,-0.0135,20.00,0.500,-0.724,-0.559,-0.055,23.67,0.01,0.7780,0.7434,-0.0045,20.00,0.500,1.097,1.128,0.079,23.56,0.03,1.2616,1.2208,-0.0015,20.00,0.500,-1.371,-1.361,-0.106,23.39,0.04,0.1041,0.0753,0.0030,20.00,0.500,0.880,1.033,0.103,23.60,0.02,0.7823,0.7625,-0.0030,20.00,0.500,-0.676,-0.785,-0.062,23.54,0.01,1.3850,1.3289,0.0120,20.00,0.500,1.802,1.903,0.135,23.37,0.07
2.6900,0.1175,0.0967,-0.0150,20.00,0.500,-0.664,-0.518,-0.028,23.67,0.01,0.7141,0.6869,-0.0360,20.00,0.500,0.855,0.441,0.060,23.58,0.02,1.3708,1.2902,0.0090,20.00,0.500,-2.648,-3.134,-0.188,23.47,0.08,0.0716,0.0502,0.0225,20.00,0.500,-0.724,-0.956,-0.075,23.74,0.00,1.0833,1.0497,-0.0030,20.00,0.500,-1.133,-1.167,-0.086,23.67,0.03,1.0874,1.0222,0.0105,20.00,0.500,2.101,2.313,0.175,23.52,0.08,0.0999,0.0786,-0.0000,20.00,0.500,-0.724,-0.559,-0.055,23.67,0.01,0.7780,0.7434,-0.0075,20.00,0.500,1.097,1.128,0.079,23.56,0.03,1.2616,1.2208,-0.0045,20.00,0.500,-1.371,-1.361,-0.106,23.39,0.04,0.1041,0.0754,0.0180,20.00,0.500,0.880,1.033,0.103,23.60,0.02,0.7823,0.7625,-0.0075,20.00,0.500,-0.676,-0.785,-0.062,23.54,0.01,1.3850,1.3289,0.0030,20.00,0.500,1.802,1.903,0.135,23.37,0.07
2.7000,0.1175,0.0968,0.0315,20.00,0.500,-0.664,-0.518,-0.028,23.67,0.01,0.7141,0.6870,-0.0315,20.00,0.500,0.855,0.441,0.060,23.58,0.02,1.3708,1.2902,0.0120,20.00,0.500,-2.648,-3.134,-0.188,23.47,0.08,0.0716,0.0502,-0.0105,20.00,0.500,-0.724,-0.956,-0.075,23.74,0.00,1.0833,1.0497,-0.0075,20.00,0.500,-1.133,-1.167,-0.086,23.67,0.03,1.0874,1.0221,0.0120,20.00,0.500,2.101,2.313,0.175,23.52,0.08,0.0999,0.0786,0.0120,20.00,0.500,-0.724,-0.559,-0.055,23.67,0.01,0.7780,0.7434,0.0030,20.00,0.500,1.097,1.128,0.079,23.56,0.03,1.2616,1.2208,-0.0030,20.00,0.500,-1.371,-1.361,-0.106,23.39,0.04,0.1041,0.0753,-0.0060,20.00,0.500,0.880,1.033,0.103,23.60,0.02,0.7823,0.7625,0.0135,20.00,0.500,-0.676,-0.785,-0.062,23.54,0.01,1.3850,1.3288,-0.0045,20.00,0.500,1.802,1.903,0.135,23.37,0.07
2.7100,0.1175,0.0966,-0.0330,20.00,0.500,-0.644,-0.892,-0.072,23.66,0.01,0.7141,0.6873,0.0060,20.00,0.500,0.801,0.934,0.090,23.57,0.02,1.3708,1.2901,-0.0030,20.00,0.500,-2.665,-3.158,-0.225,23.46,0.11,0.0716,0.0501,-0.0015,20.00,0.500,-0.758,-0.919,-0.060,23.75,0.01,1.0833,1.0497,0.0060,20.00,0.500,-1.133,-1.219,-0.097,23.67,0.03,1.0874,1.0221,-0.0165,20.00,0.500,2.100,2.029,0.156,23.52,0.09,0.0999,0.0785,-0.0075,20.00,0.500,-0.753,-0.807,-0.051,23.68,0.01,0.7780,0.7435,0.0105,20.00,0.500,1.091,1.057,0.084,23.57,0.03,1.2616,1.2208,-0.0000,20.00,0.500,-1.368,-1.418,-0.098,23.39,0.04,0.1041,0.0753,0.0030,20.00,0.500,0.891,0.774,0.086,23.60,0.01,0.7823,0.7625,0.0045,20.00,0.500,-0.677,-0.363,-0.079,23.54,0.01,1.3850,1.3290,0.0195,20.00,0.500,1.779,2.557,0.133,23.38,0.08
2.7200,0.1175,0.0966,-0.0330,20.00,0.500,-0.644,-0.892,-0.072,23.66,0.01,0.7141,0.6871,0.0479,20.00,0.500,0.801,0.934,0.090,23.57,0.02,1.3708,1.2901,-0.0045,20.00,0.500,-2.665,-3.158,-0.225,23.46,0.11,0.0716,0.0500,-0.0285,20.00,0.500,-0.758,-0.919,-0.060,23.75,0.01,1.0833,1.0498,0.0210,20.00,0.500,-1.133,-1.219,-0.097,23.67,0.03,1.0874,1.0221,-0.0240,20.00,0.500,2.100,2.029,0.156,23.52,0.09,0.0999,0.0785,-0.0120,20.00,0.500,-0.753,-0.807,-0.051,23.68,0.01,0.7780,0.7435,0.0135,20.00,0.500,1.091,1.057,0.084,23.57,0.03,1.2616,1.2208,-0.0000,20.00,0.500,-1.368,-1.418,-0.098,23.39,0.04,0.1041,0.0753,0.0045,20.00,0.500,0.891,0.774,0.086,23.60,0.01,0.7823,0.7623,-0.0240,20.00,0.500,-0.677,-0.363,-0.079,23.54,0.01,1.3850,1.3290,0.0195,20.00,0.500,1.779,2.557,0.133,23.38,0.08
2.7300,0.1175,0.0968,0.0360,20.00,0.500,-0.644,-0.892,-0.072,23.66,0.01,0.7141,0.6865,-0.0809,20.00,0.500,0.801,0.934,0.090,23.57,0.02,1.3708,1.2901,-0.0045,20.00,0.500,-2.665,-3.158,-0.225,23.46,0.11,0.0716,0.0502,-0.0045,20.00,0.500,-0.758,-0.919,-0.060,23.75,0.01,1.0833,1.0497,-0.0030,20.00,0.500,-1.133,-1.219,-0.097,23.67,0.03,1.0874,1.0223,0.0464,20.00,0.500,2.100,2.029,0.156,23.52,0.09,0.0999,0.0786,-0.0000,20.00,0.500,-0.753,-0.807,-0.051,23.68,0.01,0.7780,0.7434,0.0000,20.00,0.500,1.091,1.057,0.084,23.57,0.03,1.2616,1.2208,0.0060,20.00,0.500,-1.368,-1.418,-0.098,23.39,0.04,0.1041,0.0753,0.0135,20.00,0.500,0.891,0.774,0.086,23.60,0.01,0.7823,0.7624,0.0030,20.00,0.500,-0.677,-0.363,-0.079,23.54,0.01,1.3850,1.3289,0.0165,20.00,0.500,1.779,2.557,0.133,23.38,0.08
2.7400,0.1175,0.0969,-0.0120,20.00,0.500,-0.644,-0.892,-0.072,23.66,0.01,0.7141,0.6874,0.0569,20.00,0.500,0.801,0.934,0.090,23.57,0.02,1.3708,1.2900,-0.0300,20.00,0.500,-2.665,-3.158,-0.225,23.46,0.11,0.0716,0.0501,0.0105,20.00,0.500,-0.758,-0.919,-0.060,23.75,0.01,1.0833,1.0497,-0.0090,20.00,0.500,-1.133,-1.219,-0.097,23.67,0.03,1.0874,1.0221,-0.0030,20.00,0.500,2.100,2.029,0.156,23.52,0.09,0.0999,0.0785,-0.0030,20.00,0.500,-0.753,-0.807,-0.051,23.68,0.01,0.7780,0.7435,0.0030,20.00,0.500,1.091,1.057,0.084,23.57,0.03,1.2616,1.2208,0.0060,20.00,0.500,-1.368,-1.418,-0.098,23.39,0.04,0.1041,0.0753,0.0015,20.00,0.500,0.891,0.774,0.086,23.60,0.01,0.7823,0.7624,0.0045,20.00,0.500,-0.677,-0.363,-0.079,23.54,0.01,1.3850,1.3289,-0.0075,20.00,0.500,1.779,2.557,0.133,23.38,0.08
2.7500,0.1175,0.0965,-0.0345,20.00,0.500,-0.644,-0.892,-0.072,23.66,0.01,0.7141,0.6868,-0.0225,20.00,0.500,0.801,0.934,0.090,23.57,0.02,1.3708,1.2902,0.0180,20.00,0.500,-2.665,-3.158,-0.225,23.46,0.11,0.0716,0.0501,-0.0105,20.00,0.500,-0.758,-0.919,-0.060,23.75,0.01,1.0833,1.0497,0.0120,20.00,0.500,-1.133,-1.219,-0.097,23.67,0.03,1.0874,1.0221,-0.0285,20.00,0.500,2.100,2.029,0.156,23.52,0.09,0.0999,0.0784,-0.0315,20.00,0.500,-0.753,-0.807,-0.051,23.68,0.01,0.7780,0.7434,-0.0030,20.00,0.500,1.091,1.057,0.084,23.57,0.03,1.2616,1.2208,0.0060,20.00,0.500,-1.368,-1.418,-0.098,23.39,0.04,0.1041,0.0753,-0.0120,20.00,0.500,0.891,0.774,0.086,23.60,0.01,0.7823,0.7624,-0.0135,20.00,0.500,-0.677,-0.363,-0.079,23.54,0.01,1.3850,1.3288,0.0015,20.00,0.500,1.779,2.557,0.133,23.38,0.08
2.7600,0.1175,0.0967,0.0285,20.00,0.500,-0.682,-0.615,-0.085,23.66,0.01,0.7141,0.6871,0.0045,20.00,0.500,0.816,0.944,0.026,23.58,0.02,1.3708,1.2902,0.0105,20.00,0.500,-2.652,-2.504,-0.148,23.45,0.12,0.0716,0.0502,0.0270,20.00,0.500,-0.760,-0.791,-0.053,23.75,0.01,1.0833,1.0497,-0.0000,20.00,0.500,-1.137,-1.207,-0.069,23.66,0.04,1.0874,1.0223,0.0389,20.00,0.500,2.080,1.970,0.161,23.52,0.09,0.0999,0.0787,0.0195,20.00,0.500,-0.714,-0.691,-0.056,23.67,0.01,0.7780,0.7436,0.0300,20.00,0.500,1.078,1.084,0.085,23.56,0.03,1.2616,1.2208,0.0015,20.00,0.500,-1.366,-1.292,-0.100,23.39,0.05,0.1041,0.0753,0.0165,20.00,0.500,0.885,0.967,0.040,23.60,0.01,0.7823,0.7624,-0.0030,20.00,0.500,-0.685,-0.786,-0.047,23.54,0.01,1.3850,1.3288,-0.0255,20.00,0.500,1.802,2.070,0.151,23.37,0.07
2.7700,0.1175,0.0967,0.0285,20.00,0.500,-0.682,-0.615,-0.085,23.66,0.01,0.7141,0.6870,-0.0015,20.00,0.500,0.816,0.944,0.026,23.58,0.02,1.3708,1.2902,0.0315,20.00,0.500,-2.652,-2.504,-0.148,23.45,0.12,0.0716,0.0502,0.0060,20.00,0.500,-0.760,-0.791,-0.053,23.75,0.01,1.0833,1.0497,-0.0015,20.00,0.500,-1.137,-1.207,-0.069,23.66,0.04,1.0874,1.0223,0.0315,20.00,0.500,2.080,1.970,0.161,23.52,0.09,0.0999,0.0786,0.0075,20.00,0.500,-0.714,-0.691,-0.056,23.67,0.01,0.7780,0.7434,-0.0015,20.00,0.500,1.078,1.084,0.085,23.56,0.03,1.2616,1.2208,-0.0045,20.00,0.500,-1.366,-1.292,-0.100,23.39,0.05,0.1041,0.0752,-0.0075,20.00,0.500,0.885,0.967,0.040,23.60,0.01,0.7823,0.7625,0.0120,20.00,0.500,-0.685,-0.786,-0.047,23.54,0.01,1.3850,1.3289,0.0015,20.00,0.500,1.802,2.070,0.151,23.37,0.07
2.7800,0.1175,0.0966,-0.0105,20.00,0.500,-0.682,-0.615,-0.085,23.66,0.01,0.7141,0.6871,0.0180,20.00,0.500,0.816,0.944,0.026,23.58,0.02,1.3708,1.2903,-0.0225,20.00,0.500,-2.652,-2.504,-0.148,23.45,0.12,0.0716,0.0501,-0.0090,20.00,0.500,-0.760,-0.791,-0.053,23.75,0.01,1.0833,1.0497,-0.0015,20.00,0.500,-1.137,-1.207,-0.069,23.66,0.04,1.0874,1.0222,-0.0030,20.00,0.500,2.080,1.970,0.161,23.52,0.09,0.0999,0.0785,0.0015,20.00,0.500,-0.714,-0.691,-0.056,23.67,0.01,0.7780,0.7434,-0.0075,20.00,0.500,1.078,1.084,0.085,23.56,0.03,1.2616,1.2208,-0.0000,20.00,0.500,-1.366,-1.292,-0.100,23.39,0.05,0.1041,0.0754,0.0090,20.00,0.500,0.885,0.967,0.040,23.60,0.01,0.7823,0.7624,-0.0030,20.00,0.500,-0.685,-0.786,-0.047,23.54,0.01,1.3850,1.3289,0.0060,20.00,0.500,1.802,2.070,0.151,23.37,0.07
2.7900,0.1175,0.0967,-0.0030,20.00,0.500,-0.682,-0.615,-0.085,23.66,0.01,0.7141,0.6870,-0.0240,20.00,0.500,0.816,0.944,0.026,23.58,0.02,1.3708,1.2903,0.0240,20.00,0.500,-2.652,-2.504,-0.148,23.45,0.12,0.0716,0.0500,-0.0255,20.00,0.500,-0.760,-0.791,-0.053,23.75,0.01,1.0833,1.0497,0.0045,20.00,0.500,-1.137,-1.207,-0.069,23.66,0.04,1.0874,1.0222,-0.0075,20.00,0.500,2.080,1.970,0.161,23.52,0.09,0.0999,0.0785,-0.0135,20.00,0.500,-0.714,-0.691,-0.056,23.67,0.01,0.7780,0.7434,-0.0135,20.00,0.500,1.078,1.084,0.085,23.56,0.03,1.2616,1.2209,-0.0000,20.00,0.500,-1.366,-1.292,-0.100,23.39,0.05,0.1041,0.0754,0.0090,20.00,0.500,0.885,0.967,0.040,23.60,0.01,0.7823,0.7624,0.0030,20.00,0.500,-0.685,-0.786,-0.047,23.54,0.01,1.3850,1.3289,0.0285,20.00,0.500,1.802,2.070,0.151,23.37,0.07
2.8000,0.1175,0.0966,0.0120,20.00,0.500,-0.682,-0.615,-0.085,23.66,0.01,0.7141,0.6872,0.0075,20.00,0.500,0.816,0.944,0.026,23.58,0.02,1.3708,1.2903,0.0105,20.00,0.500,-2.652,-2.504,-0.148,23.45,0.12,0.0716,0.0501,-0.0060,20.00,0.500,-0.760,-0.791,-0.053,23.75,0.01,1.0833,1.0497,-0.0045,20.00,0.500,-1.137,-1.207,-0.069,23.66,0.04,1.0874,1.0222,0.0060,20.00,0.500,2.080,1.970,0.161,23.52,0.09,0.0999,0.0786,0.0075,20.00,0.500,-0.714,-0.691,-0.056,23.67,0.01,0.7780,0.7435,0.0090,20.00,0.500,1.078,1.084,0.085,23.56,0.03,1.2616,1.2209,0.0015,20.00,0.500,-1.366,-1.292,-0.100,23.39,0.05,0.1041,0.0753,-0.0195,20.00,0.500,0.885,0.967,0.040,23.60,0.01,0.7823,0.7624,-0.0060,20.00,0.500,-0.685,-0.786,-0.047,23.54,0.01,1.3850,1.3288,-0.0120,20.00,0.500,1.802,2.070,0.151,23.37,0.07
2.8100,0.1175,0.0966,-0.0105,20.00,0.500,-0.656,-1.007,-0.013,23.66,0.01,0.7141,0.6871,0.0060,20.00,0.500,0.857,0.891,0.064,23.58,0.01,1.3708,1.2902,-0.0015,20.00,0.500,-2.687,-2.740,-0.219,23.46,0.10,0.0716,0.0502,0.0255,20.00,0.500,-0.749,-0.988,-0.063,23.75,0.02,1.0833,1.0497,-0.0030,20.00,0.500,-1.140,-1.156,-0.085,23.67,0.03,1.0874,1.0222,-0.0105,20.00,0.500,2.092,2.064,0.153,23.52,0.09,0.0999,0.0786,0.0075,20.00,0.500,-0.738,-0.851,-0.055,23.67,0.01,0.7780,0.7435,-0.0015,20.00,0.500,1.097,1.158,0.085,23.57,0.03,1.2616,1.2209,-0.0000,20.00,0.500,-1.368,-1.408,-0.098,23.40,0.04,0.1041,0.0753,-0.0090,20.00,0.500,0.901,0.525,0.096,23.60,0.02,0.7823,0.7624,-0.0120,20.00,0.500,-0.695,-0.752,-0.068,23.55,0.00,1.3850,1.3289,0.0105,20.00,0.500,1.779,1.912,0.160,23.37,0.08
2.8200,0.1175,0.0966,-0.0105,20.00,0.500,-0.656,-1.007,-0.013,23.66,0.01,0.7141,0.6872,0.0270,20.00,0.500,0.857,0.891,0.064,23.58,0.01,1.3708,1.2901,-0.0210,20.00,0.500,-2.687,-2.740,-0.219,23.46,0.10,0.0716,0.0501,0.0060,20.00,0.500,-0.749,-0.988,-0.063,23.75,0.02,1.0833,1.0496,-0.0075,20.00,0.500,-1.140,-1.156,-0.085,23.67,0.03,1.0874,1.0223,-0.0015,20.00,0.500,2.092,2.064,0.153,23.52,0.09,0.0999,0.0786,0.0015,20.00,0.500,-0.738,-0.851,-0.055,23.67,0.01,0.7780,0.7435,0.0135,20.00,0.500,1.097,1.158,0.085,23.57,0.03,1.2616,1.2209,0.0045,20.00,0.500,-1.368,-1.408,-0.098,23.40,0.04,0.1041,0.0753,-0.0090,20.00,0.500,0.901,0.525,0.096,23.60,0.02,0.7823,0.7625,0.0195,20.00,0.500,-0.695,-0.752,-0.068,23.55,0.00,1.3850,1.3289,0.0105,20.00,0.500,1.779,1.912,0.160,23.37,0.08
2.8300,0.1175,0.0966,-0.0105,20.00,0.500,-0.656,-1.007,-0.013,23.66,0.01,0.7141,0.6870,-0.0315,20.00,0.500,0.857,0.891,0.064,23.58,0.01,1.3708,1.2903,-0.0000,20.00,0.500,-2.687,-2.740,-0.219,23.46,0.10,0.0716,0.0500,-0.0255,20.00,0.500,-0.749,-0.988,-0.063,23.75,0.02,1.0833,1.0497,-0.0075,20.00,0.500,-1.140,-1.156,-0.085,23.67,0.03,1.0874,1.0223,0.0150,20.00,0.500,2.092,2.064,0.153,23.52,0.09,0.0999,0.0785,0.0015,20.00,0.500,-0.738,-0.851,-0.055,23.67,0.01,0.7780,0.7435,0.0075,20.00,0.500,1.097,1.158,0.085,23.57,0.03,1.2616,1.2209,-0.0030,20.00,0.500,-1.368,-1.408,-0.098,23.40,0.04,0.1041,0.0753,0.0000,20.00,0.500,0.901,0.525,0.096,23.60,0.02,0.7823,0.7624,-0.0075,20.00,0.500,-0.695,-0.752,-0.068,23.55,0.00,1.3850,1.3288,-0.0255,20.00,0.500,1.779,1.912,0.160,23.37,0.08
2.8400,0.1175,0.0966,-0.0225,20.00,0.500,-0.656,-1.007,-0.013,23.66,0.01,0.7141,0.6872,0.0105,20.00,0.500,0.857,0.891,0.064,23.58,0.01,1.3708,1.2901,-0.0240,20.00,0.500,-2.687,-2.740,-0.219,23.46,0.10,0.0716,0.0501,0.0090,20.00,0.500,-0.749,-0.988,-0.063,23.75,0.02,1.0833,1.0497,-0.0015,20.00,0.500,-1.140,-1.156,-0.085,23.67,0.03,1.0874,1.0222,-0.0105,20.00,0.500,2.092,2.064,0.153,23.52,0.09,0.0999,0.0786,0.0150,20.00,0.500,-0.738,-0.851,-0.055,23.67,0.01,0.7780,0.7434,-0.0060,20.00,0.500,1.097,1.158,0.085,23.57,0.03,1.2616,1.2209,0.0015,20.00,0.500,-1.368,-1.408,-0.098,23.40,0.04,0.1041,0.0754,0.0165,20.00,0.500,0.901,0.525,0.096,23.60,0.02,0.7823,0.7624,0.0015,20.00,0.500,-0.695,-0.752,-0.068,23.55,0.00,1.3850,1.3290,0.0045,20.00,0.500,1.779,1.912,0.160,23.37,0.08
